date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:50:17	84693/84693	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:15%20GMT	https://cambridge-club.kyiv.ua/akciya-vstigni-otrimati-pidruchniki-bezkoshtovno/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/akciya-vstigni-otrimati-pidruchniki-bezkoshtovno/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:17	23830/23830	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/head_courses.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/head_courses.png	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/)
19:50:17	84402/84402	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:22%20GMT	https://cambridge-club.kyiv.ua/u-nas-vse-gotovo-do-1-veresnya-a-u-vas/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/u-nas-vse-gotovo-do-1-veresnya-a-u-vas/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:18	82914/82914	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2014:38:04%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/international-1-3.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/international-1-3.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/)
19:50:18	93452/93452	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:22%20GMT	https://cambridge-club.kyiv.ua/zgadati-vse-abo-yak-zapamyatovuvati-anglijski-slova-bez-zusil/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/zgadati-vse-abo-yak-zapamyatovuvati-anglijski-slova-bez-zusil/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:19	183007/183007	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/school_img_2.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/school_img_2.png	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/)
19:50:19	94802/94802	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:23%20GMT	https://cambridge-club.kyiv.ua/strategi-d1-97-skladannya-ispitiv-ket-listening/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/strategi-d1-97-skladannya-ispitiv-ket-listening/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:20	85965/85965	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:23%20GMT	https://cambridge-club.kyiv.ua/rozmovnij-klub-dlya-doroslix-vidkrivayetsya-22-veresnya/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/rozmovnij-klub-dlya-doroslix-vidkrivayetsya-22-veresnya/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:20	82426/82426	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:24%20GMT	https://cambridge-club.kyiv.ua/daruyemo-misyac-navchannya-v-cambridge-club/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/daruyemo-misyac-navchannya-v-cambridge-club/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:20	82080/82080	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:25%20GMT	https://cambridge-club.kyiv.ua/3-favourite-october-words/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/3-favourite-october-words/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:21	27458/27458	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_2.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_2.png	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:21	257513/257513	---M--	200	added ('OK')	application/pdf	date:Mon,%2027%20Feb%202023%2010:09:26%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/02/dohovir-tov-kembridzh-klub-1.pdf	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/02/dohovir-tov-kembridzh-klub-1.pdf	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:21	82015/82015	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:25%20GMT	https://cambridge-club.kyiv.ua/3-last-lesson-words/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/3-last-lesson-words/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:21	95427/95427	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:20:26%20GMT	https://cambridge-club.kyiv.ua/yak-napisati-ese-dlya-ispitiv-fce-chi-ielts/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/yak-napisati-ese-dlya-ispitiv-fce-chi-ielts/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:50:21	22360/22360	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_3.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_3.png	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:21	14792/14792	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_4.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_4.png	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:22	25801/25801	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_5.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_5.png	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:22	16517/16517	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_6.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_6.png	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:22	84968/84968	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2000:32:16%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_1.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_1.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:23	81072/81072	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2000:33:46%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_3.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_3.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:23	105905/105905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2000:32:18%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_2.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_2.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:23	82572/82572	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2000:33:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_4.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_4.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:23	62691/62691	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2000:35:24%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_5.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:24	89317/89317	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2000:35:26%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_6.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_6.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:24	118542/118542	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2000:35:28%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_7.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_7.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-ditey-kyiv/)
19:50:24	45870/45870	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2014:38:04%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/trening-dlja-uchitelej-1.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/trening-dlja-uchitelej-1.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-movy-dlya-doroslykh-kyiv/)
19:50:25	65009/65009	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2014:38:02%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/individualnye-kursy-anglijskogo-1.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/individualnye-kursy-anglijskogo-1.jpg	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/indyvidualni-kursy-anhliyskoi-movy-kyiv/)
19:50:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20Jul%202025%2014:20:29%20GMT	https://cambridge-club.kyiv.ua/ua/kontakty/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/ua/kontakty/index.html	(from https://cambridge-club.kyiv.ua/kursy-anhliyskoyi-movy-kyiv/kursy-anhliyskoyi-dlya-pidlitkiv-kyiv/)
19:50:25	58826/58826	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/study.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/study.png	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/)
19:50:26	24136/24136	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2004:26:20%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/depositphotos_275754662-stock-photo-good-looking-man-listening-music.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/depositphotos_275754662-stock-photo-good-looking-man-listening-music.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/)
19:50:26	141700/141700	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2004:26:50%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/osobennosti-onlajn-zanyatij.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/osobennosti-onlajn-zanyatij.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/)
19:50:26	71450/71450	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2004:26:42%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/jekzamen.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/jekzamen.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/)
19:50:27	1199524/1199524	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2014:54:07%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2020/05/anglijska-mova-z-nulya-2.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2020/05/anglijska-mova-z-nulya-2.png	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/)
19:50:27	188253/188253	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2014:37:56%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tkt-2.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tkt-2.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/)
19:50:27	162861/162861	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2015:32:51%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/school_img_4.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/school_img_4.png	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/)
19:50:27	174690/174690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2004:12:12%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_12.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_12.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/onlayn-kursy-angliyskoi-dlya-ditey/)
19:50:27	39160/39160	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2004:12:16%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_13.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_13.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/onlayn-kursy-angliyskoi-dlya-ditey/)
19:50:28	156296/156296	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2004:12:58%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_14.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_14.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/onlayn-kursy-angliyskoi-dlya-ditey/)
19:50:28	82572/82572	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2004:14:10%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_15.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_15.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/onlayn-kursy-angliyskoi-dlya-ditey/)
19:50:28	184007/184007	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2004:14:12%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_16.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_16.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/onlayn-kursy-angliyskoi-dlya-ditey/)
19:50:29	94511/94511	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2012:29:46%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/girl-3718522_640-2.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/girl-3718522_640-2.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/onlayn-kursy-angliyskoi-dlya-shkolyariv/)
19:50:29	116054/116054	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Feb%202024%2010:31:55%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2020/05/img_9913.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2020/05/img_9913.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/pidhotovka-do-mizhnarodnoho-ispytu-cambridge-english-advanced-onlayn/)
19:50:30	317866/317866	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Feb%202024%2010:32:12%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2020/05/img_9914.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2020/05/img_9914.jpg	(from https://cambridge-club.kyiv.ua/onlayn-kursy-angliyskoi-movy/pidhotovka-do-mizhnarodnoho-ispytu-cambridge-english-advanced-onlayn/)
19:50:30	72748/72748	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/training_center.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/training_center.png	(from https://cambridge-club.kyiv.ua/treninhy-dlya-vykladachiv-anhliyskoyi-movy/)
19:50:31	66954/66954	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2014:38:10%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/slider.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/slider.jpg	(from https://cambridge-club.kyiv.ua/treninhy-dlya-vykladachiv-anhliyskoyi-movy/kursy-pidvyshchennia-kvalifikatsii-dlia-vchyteliv-anhliiskoi-movy/)
19:50:31	786342/786342	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2014:38:00%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/little_paris-scaled-5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/little_paris-scaled-5.jpg	(from https://cambridge-club.kyiv.ua/treninhy-dlya-vykladachiv-anhliyskoyi-movy/)
19:50:31	78837/78837	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2005:05:08%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_9.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_9.jpg	(from https://cambridge-club.kyiv.ua/treninhy-dlya-vykladachiv-anhliyskoyi-movy/event-teaching-knowledge-test-tkt/)
19:50:31	126198/126198	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2005:05:08%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_8.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_8.jpg	(from https://cambridge-club.kyiv.ua/treninhy-dlya-vykladachiv-anhliyskoyi-movy/event-teaching-knowledge-test-tkt/)
19:50:32	209912/209912	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2014:37:58%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tkt_yl.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tkt_yl.jpg	(from https://cambridge-club.kyiv.ua/treninhy-dlya-vykladachiv-anhliyskoyi-movy/event-tkt-yl-exam-preparation/)
19:50:32	410070/410070	---M--	200	added ('OK')	application/pdf	date:Wed,%2007%20Jun%202023%2009:44:57%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/06/perelik_vydanykh_tkt_sertyfikativ.pdf	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/06/perelik_vydanykh_tkt_sertyfikativ.pdf	(from https://cambridge-club.kyiv.ua/treninhy-dlya-vykladachiv-anhliyskoyi-movy/event-tkt-yl-exam-preparation/)
19:50:32	460384/460384	---M--	200	added ('OK')	application/pdf	date:Thu,%2009%20Mar%202023%2011:17:56%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/03/perelik_vydanykh_sertyfikativ_pro_pidvyshchennia_kvalifikatsii_-1-1.pdf	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/03/perelik_vydanykh_sertyfikativ_pro_pidvyshchennia_kvalifikatsii_-1-1.pdf	(from https://cambridge-club.kyiv.ua/treninhy-dlya-vykladachiv-anhliyskoyi-movy/17-hour-course-tutorials-for-novices-teaching-based-on-cambridge-framework/)
19:50:33	55537/55537	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/exam_center.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/exam_center.png	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/)
19:50:33	26345/26345	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2004:24:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/childrens-classroom-writing_23-2148601359.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/childrens-classroom-writing_23-2148601359.jpg	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/)
19:50:33	464875/464875	---M--	200	added ('OK')	application/pdf	date:Tue,%2007%20Mar%202023%2009:52:08%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/03/partnership-program-.pdf	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/03/partnership-program-.pdf	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/)
19:50:34	73205/73205	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2014:38:06%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/international-3-3.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/international-3-3.jpg	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/)
19:50:34	31033/31033	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2012:22:42%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/speaker-business-meeting-conference-hall-business-entrepreneurship-concept_155003-16684-5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/speaker-business-meeting-conference-hall-business-entrepreneurship-concept_155003-16684-5.jpg	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/)
19:50:36	536979/536979	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2012:23:28%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/workshop-scaled-3.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/workshop-scaled-3.jpg	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/)
19:50:37	26345/26345	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2012:32:32%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/childrens-classroom-writing_23-2148601359-5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/childrens-classroom-writing_23-2148601359-5.jpg	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/event-cambridge-english-young-learners-yle-starters-movers-flyers/)
19:50:37	29088/29088	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_1.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_1.png	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/event-cambridge-english-young-learners-yle-starters-movers-flyers/)
19:50:37	11000/11000	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_3_2.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/detal_3_2.png	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/event-cambridge-english-young-learners-yle-starters-movers-flyers/)
19:50:38	140620/140620	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Dec%202022%2005:35:18%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_10.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/tab_img_10.jpg	(from https://cambridge-club.kyiv.ua/mizhnarodni-ispyty-cambridge-assessment-english/event-cambridge-english-young-learners-yle-starters-movers-flyers/)
